"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1842767284479369624","Sun Oct 06 09:36:31 +0000 2024","0","@Reswara_ @fajarnugros Chuakkss ","1842861483711152272","","Reswara_","et","Bekasi, Jawa Barat","0","0","0","https://x.com/rachmanndsyah/status/1842861483711152272","194059434","rachmanndsyah"
"1842830547653104005","Sun Oct 06 07:33:35 +0000 2024","0","sudah saatnya kita naturalisasi kiper biar kalo ada kejadian kaya gini kita punya pengganti yg sepadan. bukan ernando atau nadeo gak bagus tapi ya realistis aja","1842830547653104005","","","in","Cikampek, Indonesia","0","0","0","https://x.com/miawwzzz/status/1842830547653104005","1243182606813814789","miawwzzz"
"1842830026842292659","Sun Oct 06 07:31:31 +0000 2024","216","Andik netral Kok berkomentar ttg naturalisasi. Dia blg pemain diaspora berkualitas. Cm dia mo pemain lokal diperhatikan. Tp klo buat sy perhatian lokal &amp; diaspora sm sj. Yg beda kualitas. Jd gk perlu minta perhatian. Tingkatkan sj level pemain lokal agar sm dgn pemain diaspora","1842830026842292659","","","in","Jakarta-Indonesia","2","24","33","https://x.com/HadiGunawan1306/status/1842830026842292659","1672543610","HadiGunawan1306"
"1842823608760238270","Sun Oct 06 07:06:00 +0000 2024","0","Naturalisasi Mees Hilgers dan Eliano Reijnders Dituduh Ilegal BTN PSSI Beri Jawaban Berkelas https://t.co/hRrmq4K3nx","1842823608760238270","","","in","Jakarta","0","0","0","https://x.com/jawapos/status/1842823608760238270","2392460208","jawapos"
"1842823354883191008","Sun Oct 06 07:05:00 +0000 2024","0","Eks Bek Timnas Malaysia Mengaku Berdarah Indonesia di Tengah Maraknya Gelombang Naturalisasi #BNetwork https://t.co/aUp5qIaZEE","1842823354883191008","","","in","Jakarta","0","0","0","https://x.com/Beritasatu/status/1842823354883191008","154102750","Beritasatu"
"1842822870646636646","Sun Oct 06 07:03:05 +0000 2024","1","Pengakuan Mengejutkan Vietnam soal Naturalisasi Timnas Indonesia https://t.co/Er4jKIO7JO","1842822870646636646","","","in","Jakarta","0","1","1","https://x.com/VIVAbola/status/1842822870646636646","95141299","VIVAbola"
"1842808664299831598","Sun Oct 06 06:06:37 +0000 2024","0","Misi ambil poin di laga Tandang Yuk kita saksikan dan dukung Timnas Indonesia maaf yang nyinyir dan tidak suka Naturalisasi ngumpet saja Duel Bahrain Vs Indonesia berlangsung di Stadion Nasional Bahrain Riffa Kamis (10/10/2024). Kickoff pukul 23.00 WIB atau 24.00 Wita. https://t.co/XItEPH2WaF","1842808664299831598","https://pbs.twimg.com/media/GZL4tXPboAADu0H.jpg","","in","Jakarta Selatan, DKI Jakarta","1","0","0","https://x.com/MotivatorPower/status/1842808664299831598","731884386262487041","MotivatorPower"
"1840994860192686175","Sun Oct 06 05:02:24 +0000 2024","1","@bustwedan Mending naturalisasi daripada di bantai Bahrain 10-0","1842792502174380417","","bustwedan","in","Jakarta Capital Region","0","0","0","https://x.com/Riodiscuss/status/1842792502174380417","1487392967405228032","Riodiscuss"
"1842788300421226509","Sun Oct 06 04:45:42 +0000 2024","0","https://t.co/9HRsOaUduy","1842788300421226509","https://pbs.twimg.com/media/GZLmL-ZawAAJb6u.jpg","","zxx","Bekasi, Jawa Barat","0","0","0","https://x.com/rachmanndsyah/status/1842788300421226509","194059434","rachmanndsyah"
"1842717198143594619","Sun Oct 06 04:40:24 +0000 2024","0","@Alauzr_ kalo anaknya jadi pemain bola bakal di panggil pasti buat di naturalisasi ","1842786963289698426","","Alauzr_","in","Jakarta","0","0","0","https://x.com/bhonkyholics/status/1842786963289698426","1744594815780835328","bhonkyholics"
"1842780320715944275","Sun Oct 06 04:14:00 +0000 2024","0","Branko Ivankovic menegaskan tak ingin meremehkan Timnas Indonesia. Hal tersebut didasari oleh langkah Timnas Indonesia yang terus melakukan naturalisasi pemain https://t.co/SIpNsqwuK1","1842780320715944275","","","in","JAKARTA","0","0","0","https://x.com/tribunSUPERBALL/status/1842780320715944275","626306017","tribunSUPERBALL"
"1842531424177684650","Sun Oct 06 04:09:13 +0000 2024","0","@ronaldy596 Mau di naturalisasi jadi gubernur roterdam","1842779118473220125","","ronaldy596","in","DKI JAKARTA","0","0","0","https://x.com/ryorossi4689/status/1842779118473220125","1221739106","ryorossi4689"
"1842766982770577767","Sun Oct 06 03:21:00 +0000 2024","0","Sebelumnya salah satu media China menuliskan kecurangan kepada timnas Indonesia terkait proses naturalisasi Mees Hilgers dan Eliano Reijndres. Sumardji pun meminta publik untuk tidak terpecah belah terkait provokasi media China itu https://t.co/EELoT1Ct9e","1842766982770577767","","","in","JAKARTA","0","0","0","https://x.com/tribunSUPERBALL/status/1842766982770577767","626306017","tribunSUPERBALL"
"1842753644749357059","Sun Oct 06 02:28:00 +0000 2024","0","Cedera yang menimpa Maarten Paes ternyata tidak parah. Kiper naturalisasi itu tetap siap datang untuk membela timnas Indonesia melawan Bahrain dan China https://t.co/vDyH7XOZik","1842753644749357059","","","in","JAKARTA","0","0","0","https://x.com/tribunSUPERBALL/status/1842753644749357059","626306017","tribunSUPERBALL"
"1842723964285862280","Sun Oct 06 00:30:03 +0000 2024","0","Media China protes Naturalisasi Mees Hilgers dan Eliano Reijnders Manager Timnas Merespons Santai https://t.co/cAOwVYqm2i","1842723964285862280","","","ca","Jakarta Pusat, DKI Jakarta","0","0","0","https://x.com/SINDOnews/status/1842723964285862280","231355136","SINDOnews"
"1842383162787397864","Sun Oct 06 00:18:33 +0000 2024","0","@resindraburiza Jepang rasa naturalisasi","1842721067565273336","","resindraburiza","in","ÜT: -6.261142,106.996535","0","0","0","https://x.com/ghiffariaby/status/1842721067565273336","90368426","ghiffariaby"
"1842702603760881670","Sat Oct 05 23:05:11 +0000 2024","0","Respons Manajer Timnas Indonesia soal Tuduhan Media China yang Sebut Proses Naturalisasi Mees Hilgers dan Eliano Reijnders Ilegal https://t.co/71EQmYT8y0","1842702603760881670","","","in","Jakarta","0","0","0","https://x.com/okezonenews/status/1842702603760881670","47274731","okezonenews"
"1842624839724740676","Sat Oct 05 22:34:26 +0000 2024","0","@SiaranBolaLive Pasti ada suporter naturalisasi nih","1842694864754057338","","SiaranBolaLive","und","JAKARTA - INDONESIA","0","0","0","https://x.com/23yanuar23/status/1842694864754057338","206495101","23yanuar23"
"1842599434447945891","Sat Oct 05 18:32:06 +0000 2024","2","@fwbbasee Indonesia Belanda .. naturalisasi nih","1842633881616629881","","fwbbasee","in","Depok,jawa barat","0","0","0","https://x.com/azwar_gobel/status/1842633881616629881","55157911","azwar_gobel"
"1842627831530226047","Sat Oct 05 18:08:04 +0000 2024","0","8 Pemain Naturalisasi Tambahan Timnas Indonesia yang Siap Hajar Bahrain di Kualifikasi Piala Dunia 2026 Nomor 1 Mees Hilgers! https://t.co/60byYv0cTO","1842627831530226047","","","in","Jakarta","0","0","0","https://x.com/okezonenews/status/1842627831530226047","47274731","okezonenews"
"1842621038951346674","Sat Oct 05 17:41:04 +0000 2024","0","Kisah Eks Bek Timnas Malaysia yang Terang-terangan Mengaku Berdarah Indonesia di Tengah Maraknya Gelombang Naturalisasi https://t.co/FZP4S2SH8H","1842621038951346674","","","in","Jakarta","0","0","0","https://x.com/okezonenews/status/1842621038951346674","47274731","okezonenews"
"1842615023790592481","Sat Oct 05 17:17:10 +0000 2024","0","Tadi lagi baca2 informasi ttg sepakbola. Ada mantan pemain timnas yg kayaknya mempermasalahkan naturalisasi trs bilang kita ini ditakuti ASEAN tanpa naturalisasi . Gua jadi ketawa. Ditakuti dr mana nya wong dr dulu mentok di runner-up dibawah thailand malaysia vietnam ","1842615023790592481","","","in","jakarta","0","0","0","https://x.com/i_japang/status/1842615023790592481","174198703","i_japang"
"1842168746192122254","Sat Oct 05 15:16:40 +0000 2024","0","@gilabola_ina Lagian pnyk penduduk banyak di seluruh dunia bolehnya cuma nikah sama sesama china doang jd susah cari yg bisa di naturalisasi ","1842584700126364136","","gilabola_ina","in","Indonesia, Jakarta","0","0","0","https://x.com/IslamiAgung/status/1842584700126364136","447778892","IslamiAgung"
"1842580133892460953","Sat Oct 05 14:58:32 +0000 2024","0","Media China : Naturalisasi Mees Hilgers dan Eliano Reijnders Ilegal. China Bisa Menang WO https://t.co/kuNabm3Ljo #XYZONEmedia #XYZONE #XYZmedia","1842580133892460953","","","tl","Jakarta, Indonesia","0","0","0","https://x.com/XYZoneMedia/status/1842580133892460953","1776663879956963328","XYZoneMedia"
"1842579544290775102","Sat Oct 05 14:56:11 +0000 2024","0","Media China : Naturalisasi Mees Hilgers dan Eliano Reijnders Ilegal. China Bisa Menang WO Baca selengkapnya di: xyzonemedia .com #XYZone #XYZmedia #XYZcreativemedia #XYZonemedia #MooDeng #HippoPygmy #LiveStream #KebunBinatangThailand #Viral #Gemes https://t.co/jNe8IKCS6s","1842579544290775102","","","in","Jakarta, Indonesia","0","0","0","https://x.com/XYZoneMedia/status/1842579544290775102","1776663879956963328","XYZoneMedia"
"1842529697932136495","Sat Oct 05 14:32:40 +0000 2024","0","@shouftery Jirr itu lawan PKW zhou meng yg d naturalisasi cambodia ya?","1842573626291437961","","shouftery","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/Bobaaaabobi/status/1842573626291437961","1592550978766503937","Bobaaaabobi"
"1842045511857275236","Sat Oct 05 14:29:01 +0000 2024","0","@medioclubID Kemaren kemaren bikin kisruh permasalahin naturalisasi Sekarang mau diulang dengan membandingkan pemain timnas era sekarang dan pemain timnas era dulu Emang ada ada aja akal picik para mafia buat ganggu timnas sekarang bahan gk habis habis besok kira kira masalah apa lagi ya","1842572707755610259","","medioclubID","in","Jakarta Timur, DKI Jakarta","0","1","0","https://x.com/Hanz_idx/status/1842572707755610259","739996590425788416","Hanz_idx"
"1842571463246934147","Sat Oct 05 14:24:04 +0000 2024","1","Ini Profil Mees Hilgers dan Eliano Reijnders Pemain Naturalisasi yang akan Perkuat Timnas Indonesia https://t.co/qWUPXTK41S","1842571463246934147","","","in","Jakarta, Indonesia","0","1","0","https://x.com/Bisniscom/status/1842571463246934147","118646322","Bisniscom"
"1842567638947635622","Sat Oct 05 14:08:53 +0000 2024","0","Football https://t.co/l4OKkY7iIL","1842567638947635622","https://pbs.twimg.com/media/GZIdf6maYAALBFi.jpg","","en","Bekasi, Jawa Barat","0","0","0","https://x.com/rachmanndsyah/status/1842567638947635622","194059434","rachmanndsyah"
"1842530390772166971","Sat Oct 05 13:53:01 +0000 2024","0","@FabrizioRomano Otw naturalisasi malay national team.","1842563647421501479","","FabrizioRomano","tl","Jakarta","0","0","0","https://x.com/AirBrown7/status/1842563647421501479","1320075874889158656","AirBrown7"
"1842371489112469546","Sat Oct 05 12:48:18 +0000 2024","1","Baca juga #AnalisisBudaya oleh Ariel Heryanto yang berjudul Naturalisasi . Ia menulis sebagai sosok modern nasion mengandung dua watak yang saling bertentangan. #AdadiKompas https://t.co/jlt3KT6iQW","1842547360549024235","","hariankompas","in","Palmerah, Jakarta","1","1","0","https://x.com/hariankompas/status/1842547360549024235","255866913","hariankompas"
"1842513298144874880","Sat Oct 05 12:15:57 +0000 2024","0","@idextratime Calon Naturalisasi malaydesh","1842539218855481473","","idextratime","tl","Bekasi, Jawa Barat","0","0","0","https://x.com/saymynamerio/status/1842539218855481473","290271844","saymynamerio"
"1842501448145539532","Sat Oct 05 11:44:22 +0000 2024","2","@Dany66102837 @ainurohman bener2 natural... gak pake naturalisasi... ","1842531270284423252","","Dany66102837","tl","Jakarta, Indonesia","0","2","0","https://x.com/m30w3d/status/1842531270284423252","193261316","m30w3d"
"1842259600864841749","Sat Oct 05 10:38:11 +0000 2024","0","@UpdateBolabola @AryaSinulingga Ga abis2 ini naturalisasi","1842514617710637166","","UpdateBolabola","in","Jakarta","0","0","0","https://x.com/firasikhwani/status/1842514617710637166","185868161","firasikhwani"
"1842504216088293805","Sat Oct 05 09:56:51 +0000 2024","1","Thom Haye Girang saat Bahas Timnas #Indonesia meski #Almere City Kalah 3 Kali Beruntun Tanpa Cetak Gol Momen unik tertangkap kamera ketika gelandang naturalisasi Timnas Indonesia Thom Haye terlihat girang saat menyambut jeda internasional https://t.co/H49vgeQq7U https://t.co/ZXV2x5Bh2m","1842504216088293805","https://pbs.twimg.com/media/GZHgaD1a0AAQg_t.jpg","","in","Jakarta, Indonesia ","0","0","0","https://x.com/7mIndonesia/status/1842504216088293805","1243459158088663040","7mIndonesia"
"1842465999691628578","Sat Oct 05 07:25:00 +0000 2024","0","Pelatih asal Vietnam Pham Minh Duc mengakui bahwa hadirnya banyak pemain yang merumput di Eropa membuat Timnas Indonesia berubah total. Namun ia menilai Timnas Indonesia tidak lebih baik dari Vietnam tanpa pemain naturalisasi https://t.co/0wvVNgGPME","1842465999691628578","","","in","JAKARTA","0","0","0","https://x.com/tribunSUPERBALL/status/1842465999691628578","626306017","tribunSUPERBALL"
"1842407977246138776","Sat Oct 05 06:46:23 +0000 2024","68","@gilabola_ina dikira Indonesia naturalisasi ga banting tulang anjir wkwkwkwk gimana susahnya cari garis keturunan dari Marc Klok arbitrase Maarten Paes ngeyakinin Elkan Baggott Mees Hilghers Eliano Reijnders Sandy Walsh yang terkendala era Covid-19 kan taik banget kalo dituduh 'Kolusi'","1842456281162154491","","gilabola_ina","in","DKI Jakarta, Indonesia","0","2","1","https://x.com/snmblex/status/1842456281162154491","1399713117295108100","snmblex"
"1842191124615901386","Sat Oct 05 06:40:31 +0000 2024","0","@unmagnetism Jangan d naturalisasi dah.. Nyusahin itu org wkwkwk..","1842454807615045911","","unmagnetism","in","Tanjung Priok, Indonesia","0","0","0","https://x.com/inall07/status/1842454807615045911","114287411","inall07"
"1842449893337796927","Sat Oct 05 06:21:00 +0000 2024","0","China dalam situasi serius saat Timnas Indonesia justru dipastikan semakin kokoh dengan adanya tambahan pemain naturalisasi. Polemik internal terjadi karena ada bentrok antara pelatih utama Branko Ivankovic dan asistennya https://t.co/ITIMVegCXJ","1842449893337796927","","","in","JAKARTA","0","0","0","https://x.com/tribunSUPERBALL/status/1842449893337796927","626306017","tribunSUPERBALL"
"1842440078607753311","Sat Oct 05 05:42:00 +0000 2024","0","Banyak penggemar Vietnam yang berharap Xuan Son nantinya bisa membela tim nasional mereka. Tidak sedikit yang menilai hadirnya Xuan Son akan membuka jalan bagi pemain naturalisasi lainnya https://t.co/GEeWsOp9iy","1842440078607753311","","","in","JAKARTA","0","0","0","https://x.com/tribunSUPERBALL/status/1842440078607753311","626306017","tribunSUPERBALL"
